rfc_number	title	status	abstract	url
9011	Static Context Header Compression and Fragmentation (SCHC) over LoRaWAN	ps	The Static Context Header Compression and fragmentation (SCHC) specification (RFC 8724) describes generic header compression and fragmentation techniques for Low-Power Wide Area Network (LPWAN) technologies. SCHC is a generic mechanism designed for great flexibility so that it can be adapted for any 	https://www.rfc-editor.org/rfc/rfc9011
9012	The BGP Tunnel Encapsulation Attribute	ps	"This document defines a BGP path attribute known as the ""Tunnel Encapsulation attribute"", which can be used with BGP UPDATEs of various Subsequent Address Family Identifiers (SAFIs) to provide information needed to create tunnels and their corresponding encapsulation headers. It provides encodings fo"	https://www.rfc-editor.org/rfc/rfc9012
9013	OSPF Advertisement of Tunnel Encapsulations	ps	Networks use tunnels for a variety of reasons.  A large variety of tunnel types are defined, and the tunnel encapsulator router needs to select a type of tunnel that is supported by the tunnel decapsulator router.  This document defines how to advertise, in OSPF Router Information Link State Advertis	https://www.rfc-editor.org/rfc/rfc9013
9014	Interconnect Solution for Ethernet VPN (EVPN) Overlay Networks	ps	This document describes how Network Virtualization Overlays (NVOs) can be connected to a Wide Area Network (WAN) in order to extend the Layer 2 connectivity required for some tenants.  The solution analyzes the interaction between NVO networks running Ethernet Virtual Private Networks (EVPNs) and oth	https://www.rfc-editor.org/rfc/rfc9014
9015	BGP Control Plane for the Network Service Header in Service Function Chaining	ps	"This document describes the use of BGP as a control plane for networks that support service function chaining. The document introduces a new BGP address family called the ""Service Function Chain (SFC) Address Family Identifier / Subsequent Address Family Identifier"" (SFC AFI/SAFI) with two Route Type"	https://www.rfc-editor.org/rfc/rfc9015
9016	Flow and Service Information Model for Deterministic Networking (DetNet)	inf	This document describes the flow and service information model for Deterministic Networking (DetNet).  These models are defined for IP and MPLS DetNet data planes.	https://www.rfc-editor.org/rfc/rfc9016
9017	Special-Purpose Label Terminology	ps	This document discusses and recommends terminology that may be used when MPLS Special-Purpose Labels (SPLs) are specified and documented.   This document applies that terminology change to the relevant IANA registry and also clarifies the use of the Entropy Label Indicator (7) when immediately preced	https://www.rfc-editor.org/rfc/rfc9017
9018	Interoperable Domain Name System (DNS) Server Cookies	ps	DNS Cookies, as specified in RFC 7873, are a lightweight DNS transaction security mechanism that provide limited protection to DNS servers and clients against a variety of denial-of-service amplification, forgery, or cache-poisoning attacks by off-path attackers.   This document updates RFC 7873 with	https://www.rfc-editor.org/rfc/rfc9018
9019	A Firmware Update Architecture for Internet of Things	inf	Vulnerabilities in Internet of Things (IoT) devices have raised the need for a reliable and secure firmware update mechanism suitable for devices with resource constraints. Incorporating such an update mechanism is a fundamental requirement for fixing vulnerabilities, but it also enables other import	https://www.rfc-editor.org/rfc/rfc9019
9020	YANG Data Model for Segment Routing	ps	This document defines three YANG data models.  The first is for Segment Routing (SR) configuration and operation, which is to be augmented by different Segment Routing data planes.  The next is a YANG data model that defines a collection of generic types and groupings for SR.  The third module define	https://www.rfc-editor.org/rfc/rfc9020
9021	Use of the Walnut Digital Signature Algorithm with CBOR Object Signing and Encryption (COSE)	inf	This document specifies the conventions for using the Walnut Digital Signature Algorithm (WalnutDSA) for digital signatures with the CBOR Object Signing and Encryption (COSE) syntax. WalnutDSA is a lightweight, quantum-resistant signature scheme based on Group Theoretic Cryptography with implementati	https://www.rfc-editor.org/rfc/rfc9021
9022	Domain Name Registration Data (DNRD) Objects Mapping	ps	This document specifies the format, contents, and semantics of Domain Name Registration Data (DNRD) escrow deposits for a domain name registry.	https://www.rfc-editor.org/rfc/rfc9022
9023	Deterministic Networking (DetNet) Data Plane: IP over IEEE 802.1 Time-Sensitive Networking (TSN)	inf	This document specifies the Deterministic Networking IP data plane when operating over a Time-Sensitive Networking (TSN) sub-network.  This document does not define new procedures or processes.  Whenever this document makes statements or recommendations, these are taken from normative text in the ref	https://www.rfc-editor.org/rfc/rfc9023
9024	Deterministic Networking (DetNet) Data Plane: IEEE 802.1 Time-Sensitive Networking over MPLS	ps	This document specifies the Deterministic Networking data plane when Time-Sensitive Networking (TSN) networks are interconnected over a DetNet MPLS network.	https://www.rfc-editor.org/rfc/rfc9024
9025	Deterministic Networking (DetNet) Data Plane: MPLS over UDP/IP	ps	This document specifies the MPLS Deterministic Networking (DetNet) data plane operation and encapsulation over an IP network.  The approach is based on the operation of MPLS-over-UDP technology.	https://www.rfc-editor.org/rfc/rfc9025
9026	Multicast VPN Fast Upstream Failover	ps	This document defines Multicast Virtual Private Network (VPN) extensions and procedures that allow fast failover for upstream failures by allowing downstream Provider Edges (PEs) to consider the status of Provider-Tunnels (P-tunnels) when selecting the Upstream PE for a VPN multicast flow.  The fast 	https://www.rfc-editor.org/rfc/rfc9026
9027	Assertion Values for Resource Priority Header and SIP Priority Header Claims in Support of Emergency Services Networks	ps	"This document adds new assertion values for a Resource Priority Header (""rph"") claim and a new SIP Priority Header (""sph"") claim for protection of the ""psap-callback"" value as part of the ""rph"" Personal Assertion Token (PASSporT) extension in support of the security of emergency services networks for"	https://www.rfc-editor.org/rfc/rfc9027
9028	Native NAT Traversal Mode for the Host Identity Protocol	exp	This document specifies a new Network Address Translator (NAT) traversal mode for the Host Identity Protocol (HIP).  The new mode is based on the Interactive Connectivity Establishment (ICE) methodology and UDP encapsulation of data and signaling traffic.  The main difference from the previously spec	https://www.rfc-editor.org/rfc/rfc9028
9029	Updates to the Allocation Policy for the Border Gateway Protocol - Link State (BGP-LS) Parameters Registries	ps	"RFC 7752 defines the Border Gateway Protocol - Link State (BGP-LS). IANA created a registry consistent with that document called ""Border Gateway Protocol - Link State (BGP-LS) Parameters"" with a number of subregistries. The allocation policy applied by IANA for those registries is ""Specification Requ"	https://www.rfc-editor.org/rfc/rfc9029
9030	An Architecture for IPv6 over the Time-Slotted Channel Hopping Mode of IEEE 802.15.4 (6TiSCH)	inf	This document describes a network architecture that provides low-latency, low-jitter, and high-reliability packet delivery.  It combines a high-speed powered backbone and subnetworks using IEEE 802.15.4 time-slotted channel hopping (TSCH) to meet the requirements of low-power wireless deterministic a	https://www.rfc-editor.org/rfc/rfc9030
9031	Constrained Join Protocol (CoJP) for 6TiSCH	ps	"This document describes the minimal framework required for a new device, called a ""pledge"", to securely join a 6TiSCH (IPv6 over the Time-Slotted Channel Hopping mode of IEEE 802.15.4) network.  The framework requires that the pledge and the JRC (Join Registrar/Coordinator, a central entity), share a"	https://www.rfc-editor.org/rfc/rfc9031
9032	Encapsulation of 6TiSCH Join and Enrollment Information Elements	ps	In the Time-Slotted Channel Hopping (TSCH) mode of IEEE Std 802.15.4, opportunities for broadcasts are limited to specific times and specific channels.  Routers in a TSCH network transmit Enhanced Beacon (EB) frames to announce the presence of the network.  This document provides a mechanism by which	https://www.rfc-editor.org/rfc/rfc9032
